[0] MPI startup(): I_MPI_OFA_TRANSLATION_CACHE variable has been removed from the product, its value is ignored

src,dst,lat(us),bandwidth((Mbytes/sec)
33,11,1.01,12036.012437 
33,12,1.02,12031.853122 
33,13,1.02,12020.731807 
33,14,1.02,12036.194181 
33,15,1.02,12044.342921 
33,16,1.02,12029.315857 
33,17,1.02,12033.975026 
33,18,1.02,12043.463620 
33,19,1.01,12039.336167 
33,20,1.02,12034.740381 
33,21,1.02,12035.716511 
33,22,1.02,12032.455859 
33,23,1.02,12044.818054 
33,24,1.02,12034.171179 
33,25,1.02,12031.171699 
33,26,1.02,12027.873355 
33,27,1.02,12028.459631 
33,28,1.02,12035.156865 
33,29,1.02,12038.381975 
33,30,1.02,12041.500956 
33,31,1.02,12039.262143 
33,32,1.03,12039.440767 
33,34,1.02,12033.447695 
33,35,1.03,12041.425296 
33,36,1.02,12034.934951 
33,37,1.02,12003.942748 
33,38,1.02,12042.080511 
33,39,1.02,12042.697155 
33,40,1.02,12039.418237 
33,41,1.02,12039.073870 
33,42,1.03,12033.696885 
33,43,1.02,12036.153972 
33,44,1.02,12031.057601 
33,45,1.02,12034.545817 
33,46,1.02,12033.655085 
33,47,1.02,12034.341613 
33,48,1.02,12034.851334 
33,49,1.02,12032.137606 
33,50,1.02,12036.112154 
33,51,1.02,12035.259785 
33,52,1.02,12043.447517 
33,53,1.02,12033.306224 
33,54,1.02,12032.626244 
33,55,1.02,12035.472062 
34,0,1.03,12029.180909 
34,1,1.02,12037.522849 
34,2,1.02,12048.615637 
34,3,1.01,12035.859647 
34,4,1.02,12038.473687 
34,5,1.02,12034.957464 
34,6,1.01,12033.960556 
34,7,1.02,12029.007409 
34,8,1.02,12040.237397 
34,9,1.01,12034.754853 
34,10,1.01,12037.884826 
34,11,1.01,12043.318693 
34,12,1.01,12037.223632 
34,13,1.02,12039.447204 
34,14,1.01,12039.170419 
34,15,1.01,12041.755310 
34,16,1.02,12044.711750 
34,17,1.01,12039.635489 
34,18,1.01,12038.187294 
34,19,1.01,12039.434330 
34,20,1.02,12033.108491 
34,21,1.02,12041.003549 
34,22,1.01,12029.113436 
34,23,1.01,12033.240312 
34,24,1.02,12033.917146 
34,25,1.02,12038.681250 
34,26,1.02,12035.095758 
34,27,1.01,12028.265270 
34,28,1.01,12042.515215 
34,29,1.02,12034.077925 
34,30,1.02,12030.038844 
34,31,1.02,12032.476755 
34,32,1.02,12028.405017 
34,33,1.02,12030.612476 
34,35,1.02,12039.279844 
34,36,1.02,12036.387190 
34,37,1.02,12038.377148 
34,38,1.02,12044.721414 
34,39,1.02,12038.946748 
34,40,1.02,12042.483013 
34,41,1.02,12035.986704 
34,42,1.01,12038.048929 
34,43,1.02,12030.689607 
34,44,1.02,12032.283872 
34,45,1.01,12048.277189 
34,46,1.01,12035.767975 
34,47,1.02,12035.005706 
34,48,1.01,12032.877008 
34,49,1.01,12036.657412 
34,50,1.02,12048.025783 
34,51,1.02,12040.647824 
34,52,1.02,12042.392851 
34,53,1.01,12044.814833 
34,54,1.02,12035.529957 
34,55,1.02,12030.090260 
35,0,1.03,12047.945206 
35,1,1.02,12043.445907 
35,2,1.02,12047.202341 
35,3,1.02,12053.960796 
35,4,1.02,12045.078991 
35,5,1.03,12044.536191 
35,6,1.02,12051.186849 
35,7,1.02,12049.226502 
35,8,1.02,12034.352868 
35,9,1.02,12045.128925 
35,10,1.02,12054.399584 
35,11,1.02,12049.716529 
35,12,1.02,12051.386788 
35,13,1.02,12040.391907 
35,14,1.02,12048.459304 
35,15,1.01,12045.774877 
35,16,1.01,12044.660209 
35,17,1.02,12042.487843 
35,18,1.02,12045.910198 
35,19,1.01,12045.929530 
35,20,1.02,12053.663988 
35,21,1.02,12048.578568 
35,22,1.02,12048.504430 
35,23,1.02,12046.907476 
35,24,1.02,12044.191530 
35,25,1.02,12053.868849 
35,26,1.02,12049.713305 
35,27,1.02,12053.173640 
35,28,1.02,12051.862478 
35,29,1.02,12044.180257 
35,30,1.02,12046.480511 
35,31,1.02,12046.266235 
35,32,1.02,12041.328710 
35,33,1.02,12047.790502 
35,34,1.02,12049.808414 
35,36,1.02,12048.022560 
35,37,1.02,12047.331248 
35,38,1.02,12045.958528 
35,39,1.02,12045.853814 
35,40,1.02,12048.157931 
35,41,1.02,12049.634318 
35,42,1.02,12045.352826 
35,43,1.02,12036.274601 
35,44,1.02,12044.318763 
35,45,1.02,12046.670627 
35,46,1.01,12050.609641 
35,47,1.02,12047.972602 
35,48,1.02,12047.228122 
35,49,1.02,12047.274851 
35,50,1.02,12044.832550 
35,51,1.02,12042.254389 
35,52,1.02,12048.965386 
35,53,1.02,12049.679453 
35,54,1.02,12044.342921 
35,55,1.02,12046.528845 
36,0,1.03,12036.435443 
36,1,1.02,12051.067533 
36,2,1.02,12035.306421 
36,3,1.02,12036.855261 
36,4,1.02,12051.396463 
36,5,1.02,12048.464139 
36,6,1.02,12043.254282 
36,7,1.03,12037.830126 
36,8,1.02,12042.690715 
36,9,1.02,12034.671238 
36,10,1.02,12038.819629 
36,11,1.01,12044.518474 
36,12,1.02,12046.627126 
36,13,1.02,12036.483696 
36,14,1.02,12043.929022 
36,15,1.01,12043.672966 
36,16,1.02,12041.737601 
36,17,1.02,12044.373522 
36,18,1.02,12042.157790 
36,19,1.02,12052.722039 
36,20,1.02,12047.513334 
36,21,1.02,12045.728160 
36,22,1.02,12058.400156 
36,23,1.02,12042.405731 
36,24,1.02,12045.848981 
36,25,1.02,12048.272354 
36,26,1.02,12039.464906 
36,27,1.02,12047.073436 
36,28,1.02,12038.595971 
36,29,1.02,12041.742431 
36,30,1.02,12039.394099 
36,31,1.02,12039.678940 
36,32,1.02,12042.038653 
36,33,1.02,12045.855425 
36,34,1.02,12052.052764 
36,35,1.02,12044.106173 
36,37,1.03,12044.552297 
36,38,1.02,12047.521391 
36,39,1.02,12052.280148 
36,40,1.02,12048.120865 
36,41,1.03,12052.412389 
36,42,1.02,12042.405731 
36,43,1.02,12042.901644 
36,44,1.02,12042.252779 
36,45,1.02,12046.295234 
36,46,1.02,12051.107842 
36,47,1.02,12051.394851 
36,48,1.02,12043.260723 
36,49,1.02,12047.829178 
36,50,1.01,12043.244620 
36,51,1.02,12050.425849 
36,52,1.01,12040.287291 
36,53,1.02,12049.874507 
36,54,1.02,12043.102919 
36,55,1.02,12048.947656 
37,0,1.02,12024.353690 
37,1,1.02,12027.430072 
37,2,1.02,12038.977321 
37,3,1.02,12033.555408 
37,4,1.02,12035.755109 
37,5,1.02,12032.020275 
37,6,1.02,12034.124552 
37,7,1.02,12044.368690 
37,8,1.02,12025.657267 
37,9,1.02,12042.557077 
37,10,1.02,12038.604016 
37,11,1.02,12032.074922 
37,12,1.03,12039.498700 
37,13,1.02,12042.132030 
37,14,1.02,12037.649941 
37,15,1.01,12028.567255 
37,16,1.02,12033.542547 
37,17,1.02,12040.663919 
37,18,1.02,12029.841219 
37,19,1.02,12044.753627 
37,20,1.02,12030.172205 
37,21,1.02,12035.748676 
37,22,1.02,12036.416141 
37,23,1.03,11975.320848 
37,24,1.02,12033.317477 
37,25,1.02,12039.110880 
37,26,1.02,12038.412545 
37,27,1.03,12033.100454 
37,28,1.02,12037.785079 
37,29,1.02,12048.718786 
37,30,1.02,12031.615258 
37,31,1.03,12038.686077 
37,32,1.03,12033.140643 
37,33,1.02,12036.963036 
37,34,1.03,12044.157710 
37,35,1.02,12033.376959 
37,36,1.03,12038.871120 
37,38,1.02,12045.298058 
37,39,1.02,12038.906520 
37,40,1.02,12038.539656 
37,41,1.03,12040.829708 
37,42,1.03,12029.229104 
37,43,1.02,12035.653790 
37,44,1.02,12039.703080 
37,45,1.02,12034.336789 
37,46,1.02,12034.553857 
37,47,1.02,12039.371570 
37,48,1.02,12036.459569 
37,49,1.03,12043.874267 
37,50,1.02,12033.225844 
37,51,1.02,12032.660000 
37,52,1.02,12022.830532 
37,53,1.03,12031.983308 
37,54,1.02,12026.405507 
37,55,1.03,12029.521498 
38,0,1.02,11997.249837 
38,1,1.02,12033.552193 
38,2,1.02,12039.928389 
38,3,1.02,12027.833201 
38,4,1.02,12034.235493 
38,5,1.02,12038.023187 
38,6,1.02,12037.492283 
38,7,1.02,12030.535346 
38,8,1.02,12031.379011 
38,9,1.02,12042.776051 
38,10,1.02,12034.147062 
38,11,1.02,12029.728752 
38,12,1.02,12034.111690 
38,13,1.02,12036.872956 
38,14,1.02,12034.278906 
38,15,1.02,12030.729780 
38,16,1.02,12036.123413 
38,17,1.02,12029.942441 
38,18,1.02,12041.122665 
38,19,1.02,12034.574760 
38,20,1.02,12036.535167 
38,21,1.02,12031.681152 
38,22,1.02,12032.388350 
38,23,1.03,12032.409246 
38,24,1.02,12035.912721 
38,25,1.02,12038.953185 
38,26,1.02,12032.563555 
38,27,1.02,12034.182434 
38,28,1.02,12038.996631 
38,29,1.02,12025.442125 
38,30,1.02,12037.706248 
38,31,1.02,12030.117575 
38,32,1.02,12041.539591 
38,33,1.02,12036.623634 
38,34,1.03,12013.773392 
38,35,1.03,12023.395452 
38,36,1.03,12035.012138 
38,37,1.02,12030.978858 
38,39,1.02,12026.665647 
38,40,1.02,12029.249989 
38,41,1.02,12032.696971 
38,42,1.02,12038.193729 
38,43,1.02,12031.202233 
38,44,1.03,12033.542547 
38,45,1.02,12027.079966 
38,46,1.02,12036.515866 
38,47,1.03,12030.755491 
38,48,1.02,12042.017724 
38,49,1.03,12033.714570 
38,50,1.02,12040.020124 
38,51,1.03,12041.381832 
38,52,1.02,12033.352845 
38,53,1.03,12030.643007 
38,54,1.02,12027.322469 
38,55,1.02,12040.832927 
39,0,1.03,12033.174402 
39,1,1.02,12033.947694 
39,2,1.02,12027.907085 
39,3,1.02,12029.770526 
39,4,1.02,12021.121652 
39,5,1.02,12019.984273 
39,6,1.02,12040.647824 
39,7,1.02,12025.490291 
39,8,1.02,12036.279426 
39,9,1.02,12030.688000 
39,10,1.02,12031.959199 
39,11,1.02,12041.467151 
39,12,1.02,12031.176520 
39,13,1.02,12024.305534 
39,14,1.02,12027.047847 
39,15,1.02,12026.872803 
39,16,1.02,12034.688926 
39,17,1.02,12031.289014 
39,18,1.03,12027.089602 
39,19,1.02,12030.847086 
39,20,1.02,12033.103669 
39,21,1.02,12038.800320 
39,22,1.02,12035.078069 
39,23,1.02,12028.287758 
39,24,1.02,12030.109541 
39,25,1.02,12032.865756 
39,26,1.03,12032.518548 
39,27,1.02,12031.163664 
39,28,1.02,12028.931906 
39,29,1.03,12035.367531 
39,30,1.02,12040.828098 
39,31,1.02,12019.746878 
39,32,1.02,12028.705402 
39,33,1.03,12031.403117 
39,34,1.03,12031.459366 
39,35,1.02,12029.500612 
39,36,1.02,12035.822657 
39,37,1.02,12031.581508 
39,38,1.03,12031.610437 
39,40,1.02,12034.639079 
39,41,1.02,12039.411800 
39,42,1.02,12031.837050 
39,43,1.02,12033.211376 
39,44,1.02,12027.974544 
39,45,1.02,12020.632344 
39,46,1.02,12027.043030 
39,47,1.02,12042.275319 
39,48,1.02,12025.451759 
39,49,1.02,12026.511489 
39,50,1.02,12033.471810 
39,51,1.02,12031.084920 
39,52,1.02,12027.923146 
39,53,1.02,12035.319286 
39,54,1.02,12046.913921 
39,55,1.02,12028.025942 
40,0,1.03,12024.071981 
40,1,1.02,12044.306683 
40,2,1.02,12031.137952 
40,3,1.02,12036.450723 
40,4,1.02,12039.965404 
40,5,1.02,12033.002394 
40,6,1.01,12032.562751 
40,7,1.02,12032.974262 
40,8,1.01,12031.039924 
40,9,1.02,12035.869297 
40,10,1.02,12038.060191 
40,11,1.01,12040.667138 
40,12,1.01,12037.175373 
40,13,1.02,12031.080902 
40,14,1.01,12039.854358 
40,15,1.02,12038.802734 
40,16,1.02,12038.998240 
40,17,1.01,12034.443714 
40,18,1.01,12036.064708 
40,19,1.01,12027.248593 
40,20,1.01,12036.904323 
40,21,1.02,12038.623325 
40,22,1.01,12025.627564 
40,23,1.02,12044.082016 
40,24,1.01,12037.411043 
40,25,1.02,12041.971841 
40,26,1.02,12027.911903 
40,27,1.01,12029.298185 
40,28,1.02,12034.978369 
40,29,1.01,12037.754512 
40,30,1.02,12035.302400 
40,31,1.02,12030.270219 
40,32,1.02,12046.941312 
40,33,1.02,12034.927715 
40,34,1.02,12035.711686 
40,35,1.02,12040.727498 
40,36,1.02,12030.448576 
40,37,1.02,12035.686759 
40,38,1.02,12034.339201 
40,39,1.02,12028.311049 
40,41,1.02,12026.648785 
40,42,1.01,12039.312833 
40,43,1.02,12028.229129 
40,44,1.02,12027.883795 
40,45,1.02,12036.718536 
40,46,1.02,12034.062651 
40,47,1.02,12035.082089 
40,48,1.02,12031.867587 
40,49,1.02,12036.656608 
40,50,1.01,12034.295788 
40,51,1.02,12034.557073 
40,52,1.01,12027.069528 
40,53,1.02,12035.696408 
40,54,1.01,12033.276483 
40,55,1.01,12033.008824 
41,0,1.03,12026.338065 
41,1,1.02,12031.549365 
41,2,1.02,12018.387653 
41,3,1.02,12030.597211 
41,4,1.02,12032.846466 
41,5,1.03,12025.160366 
41,6,1.02,12031.383028 
41,7,1.02,12037.081268 
41,8,1.02,12018.666690 
41,9,1.02,12027.727197 
41,10,1.02,12025.106584 
41,11,1.02,12026.627107 
41,12,1.02,12023.915482 
41,13,1.03,12028.877287 
41,14,1.02,12025.418043 
41,15,1.02,12030.983679 
41,16,1.02,12019.187113 
41,17,1.03,12021.532381 
41,18,1.02,12037.767382 
41,19,1.02,12032.009828 
41,20,1.02,12032.553107 
41,21,1.02,12026.036193 
41,22,1.02,12027.170703 
41,23,1.02,12024.785509 
41,24,1.02,12033.642223 
41,25,1.02,12030.141676 
41,26,1.02,12028.433930 
41,27,1.02,12025.819432 
41,28,1.02,12029.568893 
41,29,1.02,12030.393140 
41,30,1.02,12040.022538 
41,31,1.02,12023.708427 
41,32,1.03,12024.402649 
41,33,1.02,12019.535957 
41,34,1.02,12027.853278 
41,35,1.02,12028.783312 
41,36,1.02,12020.512029 
41,37,1.02,12023.476503 
41,38,1.03,12024.584846 
41,39,1.02,12019.391605 
41,40,1.02,12022.892318 
41,42,1.02,12011.898885 
41,43,1.02,12011.813184 
41,44,1.03,12023.017495 
41,45,1.02,12025.892487 
41,46,1.02,12024.481306 
41,47,1.02,12029.748836 
41,48,1.02,12033.644635 
41,49,1.02,12026.334854 
41,50,1.02,12027.359407 
41,51,1.02,12032.832802 
41,52,1.02,12031.961610 
41,53,1.02,12020.757475 
41,54,1.02,12021.519545 
41,55,1.02,12029.650830 
42,0,1.02,12027.692665 
42,1,1.02,12042.186769 
42,2,1.02,12044.464519 
42,3,1.02,12048.153096 
42,4,1.02,12046.734269 
42,5,1.02,12047.175754 
42,6,1.02,12042.025773 
42,7,1.02,12042.895203 
42,8,1.02,12034.495168 
42,9,1.02,12049.929316 
42,10,1.02,12046.116407 
42,11,1.02,12044.105368 
42,12,1.02,12043.402428 
42,13,1.02,12042.627115 
42,14,1.02,12035.577399 
42,15,1.02,12049.776979 
42,16,1.02,12041.562934 
42,17,1.02,12042.939483 
42,18,1.02,12043.285682 
42,19,1.02,12047.945206 
42,20,1.02,12042.434712 
42,21,1.02,12046.526428 
42,22,1.02,12047.610825 
42,23,1.02,12042.908084 
42,24,1.02,12041.622497 
42,25,1.02,12049.477959 
42,26,1.02,12037.777035 
42,27,1.02,12039.502723 
42,28,1.02,12033.790134 
42,29,1.03,12046.342761 
42,30,1.02,12046.126073 
42,31,1.02,12044.011155 
42,32,1.02,12046.967898 
42,33,1.03,12047.673671 
42,34,1.02,12035.778429 
42,35,1.02,12039.905857 
42,36,1.02,12040.387884 
42,37,1.02,12041.669987 
42,38,1.02,12047.075047 
42,39,1.02,12036.757140 
42,40,1.02,12048.433517 
42,41,1.02,12043.377469 
42,43,1.02,12043.594863 
42,44,1.02,12031.188573 
42,45,1.02,12041.118641 
42,46,1.02,12048.825162 
42,47,1.02,12046.740714 
42,48,1.02,12044.438750 
42,49,1.02,12047.742964 
42,50,1.02,12046.737492 
42,51,1.02,12051.698804 
42,52,1.02,12043.515956 
42,53,1.02,12044.199583 
42,54,1.01,12041.540396 
42,55,1.02,12048.474615 
43,0,1.02,12039.530081 
43,1,1.02,12041.146006 
43,2,1.02,12038.538047 
43,3,1.02,12042.233459 
43,4,1.02,12033.990300 
43,5,1.03,12042.342940 
43,6,1.02,12042.815500 
43,7,1.02,12043.689070 
43,8,1.02,12045.437395 
43,9,1.02,12046.052771 
43,10,1.02,12043.137539 
43,11,1.02,12037.430348 
43,12,1.02,12043.379884 
43,13,1.02,12041.707014 
43,14,1.02,12045.488942 
43,15,1.02,12035.239683 
43,16,1.02,12047.026709 
43,17,1.09,12039.817343 
43,18,1.02,12043.024018 
43,19,1.01,12042.989399 
43,20,1.02,12046.408816 
43,21,1.02,12043.943516 
43,22,1.02,12041.348027 
43,23,1.02,12038.736762 
43,24,1.03,12029.143959 
43,25,1.02,12041.385857 
43,26,1.02,12045.456725 
43,27,1.02,12043.363781 
43,28,1.02,12046.907476 
43,29,1.02,12048.578568 
43,30,1.02,12039.971842 
43,31,1.02,12040.550445 
43,32,1.02,12042.576398 
43,33,1.02,12044.450829 
43,34,1.02,12040.276829 
43,35,1.02,12040.992281 
43,36,1.03,12033.364902 
43,37,1.02,12040.882021 
43,38,1.02,12044.208441 
43,39,1.02,12043.988608 
43,40,1.02,12043.603720 
43,41,1.02,12040.229350 
43,42,1.02,12046.131712 
43,44,1.02,12037.704639 
43,45,1.02,12043.931437 
43,46,1.02,12038.598385 
43,47,1.02,12038.960426 
43,48,1.02,12040.456288 
43,49,1.03,12043.868630 
43,50,1.02,12034.764501 
43,51,1.02,12049.511809 
43,52,1.02,12035.107819 
43,53,1.02,12043.357340 
43,54,1.02,12038.834916 
43,55,1.02,12041.394710 
44,0,1.02,12017.161807 
44,1,1.02,12034.212983 
44,2,1.02,12027.324075 
44,3,1.02,12031.502758 
44,4,1.02,12036.268167 
44,5,1.02,12025.435703 
44,6,1.02,12041.552470 
44,7,1.02,12038.169595 
44,8,1.01,12040.134392 
44,9,1.02,12022.567349 
44,10,1.02,12039.664456 
44,11,1.01,12034.711438 
44,12,1.01,12030.310389 
44,13,1.02,12036.293901 
44,14,1.01,12037.791514 
44,15,1.02,12032.963813 
44,16,1.02,12034.232278 
44,17,1.09,12034.521698 
44,18,1.02,12032.193862 
44,19,1.01,12023.493355 
44,20,1.02,12031.221518 
44,21,1.02,12034.426831 
44,22,1.02,12038.251650 
44,23,1.02,12033.825504 
44,24,1.02,12026.049038 
44,25,1.02,12032.426927 
44,26,1.02,12023.679537 
44,27,1.02,12009.240330 
44,28,1.02,12029.698226 
44,29,1.03,12039.973451 
44,30,1.02,12029.020260 
44,31,1.02,12039.173638 
44,32,1.03,12037.643506 
44,33,1.02,12036.190964 
44,34,1.02,12031.525258 
44,35,1.02,12034.880278 
44,36,1.02,12028.732710 
44,37,1.02,12030.744242 
44,38,1.02,12027.531254 
44,39,1.02,12034.811133 
44,40,1.02,12034.071494 
44,41,1.02,12039.450422 
44,42,1.02,12029.193761 
44,43,1.02,12024.552740 
44,45,1.02,12032.825568 
44,46,1.02,12027.108873 
44,47,1.02,12037.156069 
44,48,1.02,12039.305592 
44,49,1.02,12037.936308 
44,50,1.02,12032.055635 
44,51,1.02,12033.491102 
44,52,1.02,12037.281544 
44,53,1.02,12034.405928 
44,54,1.01,12027.613163 
44,55,1.01,12039.279844 
45,0,1.02,12032.574807 
45,1,1.02,12035.985095 
45,2,1.02,12045.808707 
45,3,1.02,12041.451053 
45,4,1.02,12046.660960 
45,5,1.02,12044.996843 
45,6,1.02,12046.171182 
45,7,1.02,12046.989650 
45,8,1.02,12044.043364 
45,9,1.02,12039.070651 
45,10,1.02,12047.896861 
45,11,1.02,12051.991485 
45,12,1.02,12048.710728 
45,13,1.03,12043.912917 
45,14,1.02,12048.265908 
45,15,1.02,12048.428682 
45,16,1.02,12051.111067 
45,17,1.09,12035.581419 
45,18,1.02,12041.001939 
45,19,1.02,12044.236625 
45,20,1.02,12052.180162 
45,21,1.02,12044.181867 
45,22,1.02,12052.186613 
45,23,1.02,12043.769589 
45,24,1.03,12039.857576 
45,25,1.02,12045.692720 
45,26,1.02,12044.102952 
45,27,1.02,12044.553908 
45,28,1.02,12048.385168 
45,29,1.03,12043.743823 
45,30,1.03,12044.579678 
45,31,1.03,12046.243680 
45,32,1.03,12043.974114 
45,33,1.02,12043.457179 
45,34,1.02,12040.614023 
45,35,1.03,12046.032634 
45,36,1.03,12048.174047 
45,37,1.02,12045.712051 
45,38,1.02,12048.085410 
45,39,1.02,12047.917811 
45,40,1.02,12042.956390 
45,41,1.03,12046.578791 
45,42,1.03,12045.178859 
45,43,1.03,12050.208208 
45,44,1.02,12046.710907 
45,46,1.02,12042.808254 
45,47,1.03,12040.119908 
45,48,1.02,12047.152390 
45,49,1.03,12041.423686 
45,50,1.02,12044.613501 
45,51,1.02,12039.989545 
45,52,1.02,12040.647824 
45,53,1.02,12037.030597 
45,54,1.02,12042.133640 
45,55,1.02,12049.964782 
46,0,1.02,12034.651942 
46,1,1.02,12048.377110 
46,2,1.02,12037.030597 
46,3,1.02,12049.229726 
46,4,1.02,12049.142686 
46,5,1.02,12044.417007 
46,6,1.02,12046.649682 
46,7,1.02,12040.708987 
46,8,1.01,12043.061053 
46,9,1.01,12042.621480 
46,10,1.01,12036.211873 
46,11,1.01,12050.277530 
46,12,1.01,12048.626919 
46,13,1.02,12025.642817 
46,14,1.01,12048.944433 
46,15,1.01,12041.315832 
46,16,1.02,12043.824343 
46,17,1.08,12030.516064 
46,18,1.01,12038.353014 
46,19,1.01,12042.532925 
46,20,1.01,12050.445195 
46,21,1.02,12052.518829 
46,22,1.01,12053.073639 
46,23,1.01,12050.006695 
46,24,1.02,12040.831317 
46,25,1.02,12040.647824 
46,26,1.02,12046.930033 
46,27,1.01,12045.075769 
46,28,1.01,12045.857036 
46,29,1.02,12043.893592 
46,30,1.01,12049.231338 
46,31,1.02,12043.019187 
46,32,1.02,11992.968756 
46,33,1.02,12038.362668 
46,34,1.02,12045.383431 
46,35,1.02,12047.249069 
46,36,1.02,12051.364214 
46,37,1.02,12042.450812 
46,38,1.02,12039.881717 
46,39,1.02,12040.362936 
46,40,1.01,12014.959280 
46,41,1.02,12045.188523 
46,42,1.02,12042.970881 
46,43,1.02,12043.890371 
46,44,1.02,12048.720398 
46,45,1.01,12046.641626 
46,47,1.02,12049.884179 
46,48,1.01,12046.456344 
46,49,1.02,12046.907476 
46,50,1.01,12038.459206 
46,51,1.01,12052.973641 
46,52,1.01,12045.135368 
46,53,1.01,12046.947757 
46,54,1.01,12047.563288 
46,55,1.01,12052.310789 
47,0,1.03,12037.489066 
47,1,1.02,12043.692290 
47,2,1.02,12048.422236 
47,3,1.02,12057.962691 
47,4,1.02,12046.358066 
47,5,1.02,12038.853420 
47,6,1.02,12049.378020 
47,7,1.02,12046.332289 
47,8,1.02,12052.167261 
47,9,1.02,12051.256182 
47,10,1.01,12052.286598 
47,11,1.01,12052.289824 
47,12,1.02,12049.602079 
47,13,1.02,12051.852802 
47,14,1.02,12045.436589 
47,15,1.01,12047.882357 
47,16,1.02,12046.486956 
47,17,1.09,12036.255300 
47,18,1.01,12041.787507 
47,19,1.01,12041.290076 
47,20,1.01,12047.427930 
47,21,1.02,12044.342921 
47,22,1.01,12047.292575 
47,23,1.02,12048.448022 
47,24,1.02,12046.095463 
47,25,1.02,12049.189430 
47,26,1.02,12045.045165 
47,27,1.02,12043.555409 
47,28,1.01,12052.199514 
47,29,1.02,12057.754462 
47,30,1.02,12046.852694 
47,31,1.02,12047.181393 
47,32,1.02,12038.650678 
47,33,1.02,12045.613785 
47,34,1.02,12052.138233 
47,35,1.02,12051.791525 
47,36,1.02,12042.315569 
47,37,1.02,12052.991382 
47,38,1.02,12053.649470 
47,39,1.02,12036.913170 
47,40,1.01,12043.518371 
47,41,1.02,12044.164152 
47,42,1.02,12048.185328 
47,43,1.02,12052.460771 
47,44,1.02,12043.061053 
47,45,1.02,12045.610564 
47,46,1.01,12046.369344 
47,48,1.01,12043.769589 
47,49,1.02,12041.562129 
47,50,1.01,12036.562511 
47,51,1.02,12050.400054 
47,52,1.01,12047.838847 
47,53,1.02,12046.121240 
47,54,1.02,12051.277143 
47,55,1.01,12044.752017 
48,0,1.02,12031.276158 
48,1,1.02,12040.626899 
48,2,1.01,12036.274601 
48,3,1.02,12044.264004 
48,4,1.02,12043.701953 
48,5,1.02,12043.552189 
48,6,1.01,12043.948347 
48,7,1.02,12042.463693 
48,8,1.01,12045.790987 
48,9,1.01,12040.409612 
48,10,1.01,12041.397930 
48,11,1.01,12043.429804 
48,12,1.01,12042.803424 
48,13,1.02,12042.362260 
48,14,1.01,12043.096478 
48,15,1.01,12042.574787 
48,16,1.01,12043.528033 
48,17,1.09,12033.679201 
48,18,1.01,12046.799523 
48,19,1.01,12046.572346 
48,20,1.01,12042.479793 
48,21,1.02,12042.317179 
48,22,1.02,12045.879590 
48,23,1.02,12036.863304 
48,24,1.02,12048.027394 
48,25,1.02,12043.307421 
48,26,1.02,12038.850202 
48,27,1.02,12042.194819 
48,28,1.01,12026.851926 
48,29,1.02,12046.353233 
48,30,1.01,12046.440233 
48,31,1.02,12045.903754 
48,32,1.02,12044.130331 
48,33,1.02,12048.054791 
48,34,1.02,12037.487457 
48,35,1.02,12038.484950 
48,36,1.02,12035.053948 
48,37,1.01,12049.531153 
48,38,1.02,12045.062883 
48,39,1.02,12048.963774 
48,40,1.01,12042.882322 
48,41,1.02,12037.749685 
48,42,1.02,12043.244620 
48,43,1.02,12037.440804 
48,44,1.02,12041.040571 
48,45,1.02,12041.500956 
48,46,1.02,12041.624912 
48,47,1.01,12034.201728 
48,49,1.02,12044.687590 
48,50,1.01,12042.381580 
48,51,1.01,12037.090115 
48,52,1.01,12036.744272 
48,53,1.02,12039.432721 
48,54,1.01,12044.822886 
48,55,1.02,12038.359450 
49,0,1.02,12021.596560 
49,1,1.03,12043.656862 
49,2,1.03,12036.954993 
49,3,1.02,12042.293029 
49,4,1.02,12040.242225 
49,5,1.02,12039.909076 
49,6,1.02,12033.909107 
49,7,1.02,12035.986704 
49,8,1.01,12044.703697 
49,9,1.02,12037.666028 
49,10,1.02,12044.510421 
49,11,1.01,12035.341800 
49,12,1.02,12035.767975 
49,13,1.02,12043.040120 
49,14,1.02,12040.499745 
49,15,1.01,12036.031737 
49,16,1.02,12041.499346 
49,17,1.09,12026.394267 
49,18,1.02,12037.185024 
49,19,1.02,12035.822657 
49,20,1.02,12035.050732 
49,21,1.01,12034.651942 
49,22,1.02,12007.082322 
49,23,1.02,12041.782677 
49,24,1.02,12035.074853 
49,25,1.02,12033.438049 
49,26,1.02,12042.837237 
49,27,1.02,12037.501936 
49,28,1.01,12043.299370 
49,29,1.03,12034.385026 
49,30,1.02,12041.492907 
49,31,1.02,12029.882993 
49,32,1.02,12032.994356 
49,33,1.02,12035.851606 
49,34,1.02,12035.086109 
49,35,1.02,12030.320030 
49,36,1.02,12041.137153 
49,37,1.03,12027.894235 
49,38,1.02,12039.163983 
49,39,1.02,12044.536191 
49,40,1.02,12033.208161 
49,41,1.02,12039.530885 
49,42,1.03,12046.248513 
49,43,1.02,12046.005246 
49,44,1.02,12035.616800 
49,45,1.02,12044.015986 
49,46,1.01,12039.184902 
49,47,1.02,12036.543210 
49,48,1.02,12039.653191 
49,50,1.01,12032.121534 
49,51,1.02,12034.822389 
49,52,1.02,12034.441302 
49,53,1.02,12029.817119 
49,54,1.02,12034.264435 
49,55,1.01,12034.463813 
50,0,1.02,12037.107810 
50,1,1.01,12043.402428 
50,2,1.01,12041.006768 
50,3,1.02,12042.280149 
