[0] MPI startup(): I_MPI_OFA_TRANSLATION_CACHE variable has been removed from the product, its value is ignored

src,dst,lat(us),bandwidth((Mbytes/sec)
33,26,1.47,5726.838610 
33,27,1.47,5727.214767 
33,28,1.46,5727.519953 
33,29,1.47,5728.225501 
33,30,1.47,5726.818584 
33,31,1.46,5728.460115 
33,32,1.53,5726.887766 
33,34,1.46,5727.474792 
33,35,1.45,5727.841926 
33,36,1.45,5728.856525 
33,37,1.44,5729.297815 
33,38,1.44,5728.853610 
33,39,1.44,5728.001105 
33,40,1.45,5727.948287 
33,41,1.44,5728.259744 
33,42,1.45,5727.687491 
33,43,1.44,5729.923608 
33,44,1.46,5728.425140 
33,45,1.46,5729.025964 
33,46,1.45,5728.274681 
33,47,1.45,5728.305282 
33,48,1.46,5727.835370 
33,49,1.45,5726.979527 
33,50,1.47,5727.864145 
33,51,1.46,5728.646290 
33,52,1.47,5727.235524 
33,53,1.47,5727.989813 
33,54,1.47,5727.624845 
33,55,1.47,5727.961765 
34,0,1.46,5727.183813 
34,1,1.46,5728.629894 
34,2,1.46,5728.564313 
34,3,1.46,5728.108201 
34,4,1.53,5726.498910 
34,5,1.52,5727.173252 
34,6,1.46,5727.500286 
34,7,1.45,5728.083430 
34,8,1.45,5728.291074 
34,9,1.45,5727.355702 
34,10,1.46,5728.389073 
34,11,1.45,5728.692562 
34,12,1.46,5727.753416 
34,13,1.46,5728.284152 
34,14,1.47,5727.005744 
34,15,1.46,5728.588359 
34,16,1.47,5728.592367 
34,17,1.46,5727.835734 
34,18,1.47,5727.713351 
34,19,1.47,5728.240072 
34,20,1.48,5727.119722 
34,21,1.47,5727.278496 
34,22,1.48,5727.903484 
34,23,1.47,5727.953751 
34,24,1.48,5727.432545 
34,25,1.49,5726.762511 
34,26,1.48,5727.337129 
34,27,1.47,5715.689996 
34,28,1.47,5727.175073 
34,29,1.47,5726.777803 
34,30,1.48,5727.317099 
34,31,1.47,5727.127369 
34,32,1.53,5726.540414 
34,33,1.46,5727.172888 
34,35,1.46,5727.959215 
34,36,1.46,5727.869973 
34,37,1.46,5726.721003 
34,38,1.46,5728.087437 
34,39,1.45,5727.543262 
34,40,1.46,5728.466673 
34,41,1.46,5727.929346 
34,42,1.46,5729.134191 
34,43,1.45,5729.388195 
34,44,1.46,5727.256646 
34,45,1.46,5727.741761 
34,46,1.46,5728.332605 
34,47,1.47,5728.073230 
34,48,1.48,5728.389801 
34,49,1.46,5728.120222 
34,50,1.48,5727.278496 
34,51,1.48,5727.107705 
34,52,1.48,5727.632858 
34,53,1.47,5727.758151 
34,54,1.49,5727.525052 
34,55,1.48,5727.163784 
35,0,1.46,5728.144993 
35,1,1.46,5728.465580 
35,2,1.46,5728.411660 
35,3,1.46,5730.128105 
35,4,1.53,5727.647791 
35,5,1.52,5727.342227 
35,6,1.45,5728.929036 
35,7,1.45,5728.652119 
35,8,1.46,5728.489261 
35,9,1.45,5728.343170 
35,10,1.46,5729.700537 
35,11,1.46,5729.057666 
35,12,1.46,5727.246814 
35,13,1.46,5729.303281 
35,14,1.47,5728.068495 
35,15,1.46,5727.003924 
35,16,1.48,5728.237522 
35,17,1.46,5727.322926 
35,18,1.47,5728.358835 
35,19,1.47,5728.775635 
35,20,1.47,5727.536342 
35,21,1.47,5727.660903 
35,22,1.48,5728.574150 
35,23,1.47,5727.695868 
35,24,1.49,5728.415668 
35,25,1.47,5728.060117 
35,26,1.48,5727.360800 
35,27,1.48,5727.692226 
35,28,1.47,5728.712601 
35,29,1.47,5728.761061 
35,30,1.48,5728.236430 
35,31,1.47,5729.328427 
35,32,1.53,5726.403888 
35,33,1.46,5728.199636 
35,34,1.46,5727.785833 
35,36,1.46,5728.321676 
35,37,1.46,5728.969119 
35,38,1.46,5728.130786 
35,39,1.45,5727.943188 
35,40,1.46,5729.662996 
35,41,1.45,5728.610584 
35,42,1.46,5729.941833 
35,43,1.45,5730.005623 
35,44,1.46,5727.639778 
35,45,1.46,5728.807335 
35,46,1.47,5727.824078 
35,47,1.47,5728.622607 
35,48,1.48,5728.603297 
35,49,1.47,5728.338069 
35,50,1.48,5728.382879 
35,51,1.47,5728.487075 
35,52,1.48,5727.924975 
35,53,1.48,5728.048824 
35,54,1.49,5728.077237 
35,55,1.48,5728.346084 
36,0,1.46,5727.974150 
36,1,1.45,5728.518407 
36,2,1.46,5728.701306 
36,3,1.45,5729.013210 
36,4,1.52,5727.190368 
36,5,1.51,5726.952217 
36,6,1.45,5728.808793 
36,7,1.44,5728.851788 
36,8,1.44,5728.415668 
36,9,1.44,5728.599654 
36,10,1.45,5729.224201 
36,11,1.45,5728.296539 
36,12,1.45,5727.569485 
36,13,1.45,5727.752688 
36,14,1.46,5728.285610 
36,15,1.45,5728.700213 
36,16,1.47,5728.895149 
36,17,1.46,5729.063861 
36,18,1.47,5726.395151 
36,19,1.46,5728.265209 
36,20,1.47,5727.454761 
36,21,1.46,5727.595708 
36,22,1.47,5728.251001 
36,23,1.46,5716.975331 
36,24,1.47,5727.952294 
36,25,1.47,5728.672158 
36,26,1.47,5728.384337 
36,27,1.46,5728.650662 
36,28,1.46,5728.178143 
36,29,1.46,5728.539538 
36,30,1.47,5729.029972 
36,31,1.46,5727.962129 
36,32,1.53,5727.384108 
36,33,1.46,5728.241530 
36,34,1.46,5728.170857 
36,35,1.46,5727.663452 
36,37,1.45,5727.939181 
36,38,1.45,5728.424047 
36,39,1.44,5728.384337 
36,40,1.45,5728.726447 
36,41,1.45,5729.093377 
36,42,1.45,5728.641553 
36,43,1.44,5727.971964 
36,44,1.45,5727.659446 
36,45,1.46,5729.593382 
36,46,1.45,5728.966568 
36,47,1.46,5728.582165 
36,48,1.46,5728.811708 
36,49,1.45,5727.478798 
36,50,1.47,5727.470786 
36,51,1.46,5727.416157 
36,52,1.47,5726.997733 
36,53,1.46,5728.803327 
36,54,1.47,5726.457042 
36,55,1.47,5727.682028 
37,0,1.46,5727.504292 
37,1,1.44,5729.353573 
37,2,1.45,5729.990678 
37,3,1.44,5729.842324 
37,4,1.52,5728.487439 
37,5,1.50,5729.196505 
37,6,1.44,5728.922113 
37,7,1.43,5729.927617 
37,8,1.43,5729.083903 
37,9,1.43,5729.413706 
37,10,1.44,5729.266838 
37,11,1.44,5728.584716 
37,12,1.44,5727.476977 
37,13,1.44,5728.833205 
37,14,1.46,5727.837920 
37,15,1.44,5730.145967 
37,16,1.45,5728.226958 
37,17,1.44,5726.560803 
37,18,1.46,5728.369764 
37,19,1.45,5728.326412 
37,20,1.46,5729.344462 
37,21,1.46,5728.956365 
37,22,1.46,5728.302732 
37,23,1.45,5727.864145 
37,24,1.47,5727.462409 
37,25,1.46,5728.447364 
37,26,1.47,5727.782919 
37,27,1.47,5729.009201 
37,28,1.45,5727.876530 
37,29,1.46,5728.391623 
37,30,1.47,5728.794218 
37,31,1.45,5727.081122 
37,32,1.52,5727.002467 
37,33,1.45,5727.624117 
37,34,1.45,5727.483533 
37,35,1.45,5728.441534 
37,36,1.45,5729.199421 
37,38,1.44,5728.400367 
37,39,1.43,5730.260798 
37,40,1.44,5729.000092 
37,41,1.44,5729.266474 
37,42,1.44,5729.425732 
37,43,1.44,5730.248039 
37,44,1.45,5728.814623 
37,45,1.45,5729.319316 
37,46,1.45,5727.838648 
37,47,1.45,5729.876587 
37,48,1.46,5728.214572 
37,49,1.45,5728.220401 
37,50,1.46,5728.292531 
37,51,1.46,5728.788024 
37,52,1.47,5728.664871 
37,53,1.46,5729.441403 
37,54,1.47,5728.833934 
37,55,1.46,5727.499193 
38,0,1.46,5728.548282 
38,1,1.44,5723.032485 
38,2,1.45,5727.824078 
38,3,1.45,5729.594840 
38,4,1.52,5727.370269 
38,5,1.51,5727.247542 
38,6,1.45,5722.627063 
38,7,1.44,5728.563949 
38,8,1.44,5727.647062 
38,9,1.43,5727.363350 
38,10,1.44,5728.268852 
38,11,1.44,5728.090716 
38,12,1.45,5728.711508 
38,13,1.44,5728.247358 
38,14,1.45,5728.193079 
38,15,1.45,5729.028879 
38,16,1.46,5728.271766 
38,17,1.45,5727.723549 
38,18,1.46,5727.751959 
38,19,1.45,5727.001739 
38,20,1.46,5727.647791 
38,21,1.46,5727.709345 
38,22,1.46,5727.541077 
38,23,1.46,5728.237887 
38,24,1.47,5727.645241 
38,25,1.47,5726.083532 
38,26,1.47,5727.861231 
38,27,1.46,5727.987992 
38,28,1.46,5729.176462 
38,29,1.46,5728.692926 
38,30,1.46,5727.740668 
38,31,1.45,5727.434002 
38,32,1.52,5726.596119 
38,33,1.45,5727.892921 
38,34,1.45,5728.312568 
38,35,1.45,5727.949744 
38,36,1.45,5728.351549 
38,37,1.44,5727.993820 
38,39,1.44,5728.512578 
38,40,1.45,5728.895513 
38,41,1.44,5728.961102 
38,42,1.45,5729.359768 
38,43,1.44,5728.738471 
38,44,1.45,5727.407052 
38,45,1.45,5728.073595 
38,46,1.45,5728.295081 
38,47,1.45,5727.587331 
38,48,1.46,5727.744675 
38,49,1.45,5728.370857 
38,50,1.46,5727.436916 
38,51,1.46,5727.574948 
38,52,1.47,5727.034511 
38,53,1.46,5728.375229 
38,54,1.47,5728.062667 
38,55,1.47,5727.932260 
39,0,1.45,5726.250987 
39,1,1.44,5728.187979 
39,2,1.44,5726.953673 
39,3,1.44,5727.581139 
39,4,1.51,5725.660572 
39,5,1.51,5726.066424 
39,6,1.45,5727.687127 
39,7,1.44,5727.033783 
39,8,1.44,5726.095545 
39,9,1.43,5726.090449 
39,10,1.44,5726.169807 
39,11,1.45,5727.981435 
39,12,1.45,5727.180536 
39,13,1.44,5727.264294 
39,14,1.45,5726.831692 
39,15,1.44,5727.188547 
39,16,1.45,5727.005380 
39,17,1.44,5726.746126 
39,18,1.45,5726.403160 
39,19,1.46,5727.043251 
39,20,1.46,5727.732291 
39,21,1.46,5728.602933 
39,22,1.46,5725.346122 
39,23,1.46,5727.700967 
39,24,1.46,5727.221322 
39,25,1.47,5726.852082 
39,26,1.46,5726.229508 
39,27,1.46,5726.965325 
39,28,1.45,5727.081486 
39,29,1.46,5727.254825 
39,30,1.46,5726.305229 
39,31,1.45,5726.350736 
39,32,1.52,5725.422912 
39,33,1.44,5726.427552 
39,34,1.45,5727.123727 
39,35,1.45,5727.510848 
39,36,1.44,5727.167790 
39,37,1.44,5727.374639 
39,38,1.44,5727.351696 
39,40,1.44,5727.583325 
39,41,1.44,5727.026864 
39,42,1.45,5728.545732 
39,43,1.44,5728.400731 
39,44,1.45,5726.588473 
39,45,1.45,5726.854995 
39,46,1.45,5727.788747 
39,47,1.45,5727.321833 
39,48,1.46,5726.245162 
39,49,1.45,5725.562667 
39,50,1.46,5726.192377 
39,51,1.46,5726.612139 
39,52,1.46,5725.991801 
39,53,1.46,5726.934010 
39,54,1.47,5726.844800 
39,55,1.46,5727.783648 
40,0,1.45,5727.533246 
40,1,1.45,5727.302350 
40,2,1.47,5727.961765 
40,3,1.45,5728.230419 
40,4,1.52,5726.300679 
40,5,1.51,5716.648591 
40,6,1.46,5727.761429 
40,7,1.45,5728.017315 
40,8,1.45,5727.322379 
40,9,1.44,5728.206193 
40,10,1.45,5727.103517 
40,11,1.45,5727.650887 
40,12,1.46,5727.019582 
40,13,1.45,5727.546904 
40,14,1.45,5727.587513 
40,15,1.45,5727.653800 
40,16,1.46,5727.596072 
40,17,1.45,5726.870652 
40,18,1.46,5726.942567 
40,19,1.46,5727.009568 
40,20,1.47,5727.100058 
40,21,1.46,5726.495087 
40,22,1.47,5727.215495 
40,23,1.46,5726.671304 
40,24,1.47,5727.176348 
40,25,1.47,5726.820040 
40,26,1.47,5727.189276 
40,27,1.47,5727.224053 
40,28,1.46,5726.242250 
40,29,1.46,5726.465233 
40,30,1.47,5726.906883 
40,31,1.46,5726.884307 
40,32,1.53,5726.159614 
40,33,1.45,5725.199646 
40,34,1.46,5727.879808 
40,35,1.46,5727.427811 
40,36,1.45,5727.196377 
40,37,1.44,5726.712447 
40,38,1.45,5727.286872 
40,39,1.44,5727.613190 
40,41,1.44,5727.626120 
40,42,1.45,5728.790028 
40,43,1.44,5728.434248 
40,44,1.45,5727.720818 
40,45,1.45,5728.405831 
40,46,1.46,5727.695686 
40,47,1.46,5727.355884 
40,48,1.47,5725.084835 
40,49,1.46,5726.929094 
40,50,1.47,5727.194192 
40,51,1.48,5727.221868 
40,52,1.47,5726.572818 
40,53,1.47,5727.114441 
40,54,1.48,5727.350968 
40,55,1.48,5727.301075 
41,0,1.45,5727.139022 
41,1,1.45,5729.806056 
41,2,1.45,5727.855221 
41,3,1.45,5728.215847 
41,4,1.51,5726.628887 
41,5,1.51,5726.538412 
41,6,1.44,5729.506458 
41,7,1.44,5728.826100 
41,8,1.44,5727.660721 
41,9,1.43,5729.266110 
41,10,1.45,5728.625158 
41,11,1.44,5728.534438 
41,12,1.45,5728.131150 
41,13,1.44,5729.100665 
41,14,1.45,5728.242258 
41,15,1.44,5728.335701 
41,16,1.46,5728.573968 
41,17,1.45,5729.618348 
41,18,1.46,5728.551743 
41,19,1.46,5728.069770 
41,20,1.47,5728.049735 
41,21,1.46,5726.890861 
41,22,1.47,5726.417905 
41,23,1.46,5728.395630 
41,24,1.47,5727.232429 
41,25,1.47,5727.731927 
41,26,1.47,5727.252276 
41,27,1.46,5727.491727 
41,28,1.46,5728.587266 
41,29,1.46,5728.103283 
41,30,1.46,5728.235154 
41,31,1.46,5727.754145 
41,32,1.52,5727.180900 
41,33,1.44,5728.299453 
41,34,1.45,5727.807505 
41,35,1.45,5727.997827 
41,36,1.44,5729.552015 
41,37,1.44,5729.492973 
41,38,1.44,5729.569327 
41,39,1.44,5729.027968 
41,40,1.45,5727.141753 
41,42,1.45,5729.126356 
41,43,1.44,5727.832456 
41,44,1.45,5728.647929 
41,45,1.45,5727.525234 
41,46,1.45,5729.635478 
41,47,1.46,5728.972216 
41,48,1.47,5727.791843 
41,49,1.45,5727.927343 
41,50,1.46,5728.169036 
41,51,1.47,5728.689465 
41,52,1.46,5728.646472 
41,53,1.46,5727.905852 
41,54,1.47,5727.682756 
41,55,1.46,5726.858272 
42,0,1.46,5727.670919 
42,1,1.46,5728.216211 
42,2,1.45,5728.153372 
42,3,1.45,5722.518900 
42,4,1.52,5726.656194 
42,5,1.52,5726.985899 
42,6,1.45,5727.383744 
42,7,1.44,5728.027879 
42,8,1.45,5728.727358 
42,9,1.44,5728.040082 
42,10,1.45,5727.247542 
42,11,1.45,5727.814972 
42,12,1.45,5728.415850 
42,13,1.45,5727.926796 
42,14,1.45,5727.986717 
42,15,1.45,5727.445656 
42,16,1.46,5727.990359 
42,17,1.45,5727.206391 
42,18,1.46,5726.939836 
42,19,1.46,5728.696023 
42,20,1.47,5728.073595 
42,21,1.47,5727.978703 
42,22,1.47,5726.413172 
42,23,1.47,5728.314572 
42,24,1.47,5727.605360 
42,25,1.47,5727.551821 
42,26,1.47,5727.100968 
42,27,1.47,5726.559893 
42,28,1.46,5727.012481 
42,29,1.46,5727.372272 
42,30,1.47,5727.424897 
42,31,1.46,5727.369541 
42,32,1.52,5725.634003 
42,33,1.45,5727.397219 
42,34,1.46,5727.697143 
42,35,1.46,5727.532700 
42,36,1.45,5728.275956 
42,37,1.44,5726.917078 
42,38,1.45,5727.731380 
42,39,1.45,5727.256100 
42,40,1.45,5728.810797 
42,41,1.45,5728.385794 
42,43,1.44,5729.165166 
42,44,1.46,5727.951748 
42,45,1.46,5722.302586 
42,46,1.46,5727.809873 
42,47,1.46,5727.982346 
42,48,1.47,5726.964051 
42,49,1.46,5728.186340 
42,50,1.47,5727.444928 
42,51,1.48,5726.661837 
42,52,1.47,5727.895471 
42,53,1.48,5728.041721 
42,54,1.48,5726.940382 
42,55,1.47,5727.315278 
43,0,1.45,5726.775619 
43,1,1.44,5727.809691 
43,2,1.45,5728.359017 
43,3,1.45,5728.189436 
43,4,1.51,5726.273921 
43,5,1.51,5725.513897 
43,6,1.45,5727.541623 
43,7,1.44,5726.652917 
43,8,1.44,5727.185270 
43,9,1.44,5727.648519 
43,10,1.45,5728.029154 
43,11,1.44,5719.001369 
43,12,1.46,5727.401953 
43,13,1.45,5726.866101 
43,14,1.46,5727.614101 
43,15,1.45,5727.313457 
43,16,1.47,5727.639232 
43,17,1.45,5728.471773 
43,18,1.45,5727.296341 
43,19,1.45,5727.396308 
43,20,1.47,5727.835916 
43,21,1.47,5727.178169 
43,22,1.47,5727.765436 
43,23,1.47,5727.998373 
43,24,1.47,5726.427188 
43,25,1.46,5727.522320 
43,26,1.47,5727.370451 
43,27,1.47,5726.427916 
43,28,1.46,5727.441104 
43,29,1.46,5715.968926 
43,30,1.47,5728.405467 
43,31,1.46,5726.237517 
43,32,1.53,5725.798883 
43,33,1.45,5725.610163 
43,34,1.46,5720.193197 
43,35,1.45,5725.938474 
43,36,1.45,5728.336976 
43,37,1.44,5727.712440 
43,38,1.44,5727.215131 
43,39,1.45,5725.619262 
43,40,1.46,5728.515857 
43,41,1.45,5728.744847 
43,42,1.44,5727.533792 
43,44,1.45,5727.947013 
43,45,1.44,5728.125322 
43,46,1.45,5727.190186 
43,47,1.46,5728.102555 
43,48,1.48,5727.480255 
43,49,1.46,5716.642424 
43,50,1.47,5728.823367 
43,51,1.47,5728.049735 
43,52,1.47,5727.416703 
43,53,1.47,5726.982804 
43,54,1.48,5728.161750 
43,55,1.47,5726.721367 
44,0,1.46,5728.886768 
44,1,1.45,5727.968322 
44,2,1.45,5728.522415 
44,3,1.46,5728.484525 
44,4,1.52,5727.510119 
44,5,1.52,5725.623448 
44,6,1.45,5728.065945 
44,7,1.45,5728.211658 
44,8,1.45,5727.762522 
44,9,1.44,5728.722803 
44,10,1.45,5727.453304 
44,11,1.45,5728.874379 
44,12,1.45,5727.780370 
44,13,1.45,5727.676564 
44,14,1.46,5728.097637 
44,15,1.46,5728.330419 
44,16,1.47,5726.344547 
44,17,1.46,5728.555933 
44,18,1.47,5727.320012 
44,19,1.46,5727.773085 
44,20,1.47,5726.715541 
44,21,1.47,5728.567228 
44,22,1.47,5727.564386 
44,23,1.47,5728.472502 
44,24,1.48,5726.726100 
44,25,1.47,5728.026968 
44,26,1.48,5727.257010 
44,27,1.48,5727.201657 
44,28,1.47,5727.652161 
44,29,1.46,5727.110982 
44,30,1.47,5727.722821 
44,31,1.46,5727.744675 
44,32,1.53,5726.725736 
44,33,1.46,5727.420527 
44,34,1.46,5727.175802 
44,35,1.46,5728.651755 
44,36,1.45,5728.175957 
44,37,1.45,5726.768701 
44,38,1.46,5727.574948 
44,39,1.45,5720.132895 
44,40,1.46,5728.105287 
44,41,1.45,5728.718067 
44,42,1.46,5727.914047 
44,43,1.45,5729.332436 
44,45,1.46,5728.438256 
44,46,1.46,5727.416157 
44,47,1.47,5727.833913 
44,48,1.46,5726.527672 
44,49,1.46,5728.297996 
44,50,1.47,5727.098965 
44,51,1.47,5727.273762 
44,52,1.48,5726.365662 
44,53,1.47,5727.233704 
44,54,1.48,5726.682408 
44,55,1.47,5728.700213 
45,0,1.46,5727.350968 
45,1,1.46,5728.448821 
45,2,1.45,5727.453669 
45,3,1.45,5729.714387 
45,4,1.52,5726.597211 
45,5,1.52,5726.826594 
45,6,1.45,5727.399404 
45,7,1.45,5729.246066 
45,8,1.45,5728.601840 
45,9,1.44,5726.544419 
45,10,1.45,5728.267759 
45,11,1.45,5729.359040 
45,12,1.46,5728.039717 
45,13,1.46,5728.366121 
45,14,1.46,5728.664871 
45,15,1.45,5728.081609 
45,16,1.47,5728.648476 
45,17,1.45,5728.498005 
45,18,1.46,5728.199272 
45,19,1.46,5728.383608 
45,20,1.47,5728.318397 
45,21,1.48,5727.278861 
45,22,1.47,5728.060845 
45,23,1.47,5728.590545 
45,24,1.48,5727.791297 
45,25,1.47,5727.626302 
45,26,1.47,5727.281774 
45,27,1.47,5728.691105 
45,28,1.47,5728.243351 
45,29,1.47,5728.402188 
45,30,1.47,5728.742479 
45,31,1.47,5728.234244 
45,32,1.53,5726.193833 
45,33,1.45,5728.900615 
45,34,1.46,5727.283959 
45,35,1.46,5727.562201 
45,36,1.45,5728.765433 
45,37,1.45,5728.140622 
45,38,1.46,5728.073595 
45,39,1.45,5728.574150 
45,40,1.45,5728.296903 
45,41,1.45,5729.290526 
45,42,1.45,5729.280322 
45,43,1.45,5729.188124 
45,44,1.46,5728.248816 
45,46,1.46,5728.592731 
45,47,1.46,5729.247160 
45,48,1.47,5728.792396 
45,49,1.46,5727.870702 
45,50,1.47,5728.870007 
45,51,1.47,5728.803692 
45,52,1.47,5727.258103 
45,53,1.47,5727.631037 
45,54,1.49,5727.487903 
45,55,1.47,5728.399274 
46,0,1.46,5728.217122 
46,1,1.46,5728.361385 
46,2,1.45,5729.572607 
46,3,1.46,5729.200878 
46,4,1.52,5726.193833 
46,5,1.52,5727.488996 
46,6,1.46,5727.951930 
46,7,1.45,5729.815351 
46,8,1.45,5729.188488 
46,9,1.44,5729.888615 
46,10,1.45,5728.473959 
46,11,1.45,5729.218735 
46,12,1.46,5729.252626 
46,13,1.45,5728.485253 
46,14,1.46,5728.819724 
46,15,1.46,5727.605906 
46,16,1.47,5727.967593 
46,17,1.46,5728.514035 
46,18,1.47,5728.257559 
46,19,1.46,5728.521322 
46,20,1.47,5727.837920 
46,21,1.47,5727.871066 
46,22,1.47,5726.739936 
46,23,1.47,5727.434730 
46,24,1.48,5727.994548 
46,25,1.47,5727.188911 
46,26,1.48,5727.654347 
46,27,1.47,5728.474688 
46,28,1.47,5727.695504 
46,29,1.47,5728.570142 
46,30,1.47,5727.872523 
46,31,1.47,5727.869609 
46,32,1.53,5726.496361 
46,33,1.46,5728.855432 
46,34,1.46,5728.565770 
46,35,1.47,5728.071409 
46,36,1.45,5727.846661 
46,37,1.45,5727.037060 
46,38,1.46,5727.964315 
46,39,1.45,5729.317494 
46,40,1.46,5728.741386 
46,41,1.46,5728.754138 
46,42,1.45,5729.144030 
46,43,1.45,5728.514035 
46,44,1.46,5727.725735 
46,45,1.46,5727.454761 
46,47,1.46,5728.770899 
46,48,1.47,5728.009119 
46,49,1.46,5727.452576 
46,50,1.47,5728.284152 
46,51,1.47,5727.132103 
46,52,1.47,5726.524759 
46,53,1.47,5728.577429 
46,54,1.48,5727.864509 
46,55,1.47,5727.882358 
47,0,1.46,5728.618599 
47,1,1.46,5727.435823 
47,2,1.46,5728.162479 
47,3,1.46,5728.565770 
47,4,1.53,5727.439829 
47,5,1.52,5726.876114 
47,6,1.45,5728.774907 
47,7,1.45,5729.202336 
47,8,1.45,5728.154465 
47,9,1.44,5728.945069 
47,10,1.45,5727.678750 
47,11,1.45,5728.477967 
47,12,1.46,5727.656896 
47,13,1.46,5728.787295 
47,14,1.46,5727.735933 
47,15,1.45,5729.333529 
47,16,1.47,5727.828085 
47,17,1.46,5727.251184 
47,18,1.47,5727.871430 
47,19,1.46,5728.577793 
47,20,1.48,5727.088041 
47,21,1.47,5727.676928 
47,22,1.48,5726.520390 
47,23,1.47,5728.173772 
47,24,1.48,5727.716993 
47,25,1.47,5727.085127 
47,26,1.48,5728.085251 
47,27,1.47,5727.985442 
47,28,1.47,5727.702424 
47,29,1.47,5727.684577 
47,30,1.47,5727.711894 
47,31,1.47,5728.300546 
47,32,1.53,5725.190730 
47,33,1.46,5728.477602 
47,34,1.46,5727.472971 
47,35,1.46,5729.027057 
47,36,1.45,5728.153736 
47,37,1.44,5727.152131 
47,38,1.46,5727.639050 
47,39,1.45,5727.875801 
47,40,1.46,5727.856496 
47,41,1.45,5728.597832 
47,42,1.46,5728.882396 
47,43,1.45,5728.960009 
47,44,1.46,5728.824461 
47,45,1.46,5728.837213 
47,46,1.46,5728.516585 
47,48,1.47,5727.907127 
47,49,1.46,5726.702798 
47,50,1.47,5728.337705 
47,51,1.47,5727.421620 
47,52,1.47,5727.963222 
47,53,1.47,5727.134288 
47,54,1.48,5727.439829 
47,55,1.47,5727.271213 
48,0,1.47,5725.793423 
48,1,1.46,5727.100422 
48,2,1.47,5727.594251 
48,3,1.47,5727.995277 
48,4,1.54,5725.789419 
48,5,1.53,5726.150149 
48,6,1.46,5727.765436 
48,7,1.46,5727.799310 
48,8,1.46,5727.680571 
48,9,1.45,5727.175073 
48,10,1.46,5726.807296 
48,11,1.46,5727.393941 
48,12,1.48,5726.240794 
48,13,1.47,5727.602628 
48,14,1.47,5727.252640 
48,15,1.47,5727.542533 
48,16,1.48,5727.384108 
48,17,1.47,5726.292488 
48,18,1.48,5726.687870 
48,19,1.47,5727.345141 
48,20,1.49,5727.415428 
48,21,1.48,5726.179999 
48,22,1.48,5726.374035 
48,23,1.48,5726.898690 
48,24,1.49,5727.740304 
48,25,1.48,5727.175802 
48,26,1.49,5725.609253 
48,27,1.48,5726.810937 
48,28,1.48,5726.214583 
48,29,1.48,5727.065828 
48,30,1.48,5727.245721 
48,31,1.47,5726.645635 
48,32,1.55,5724.687855 
48,33,1.47,5726.135588 
48,34,1.47,5726.576822 
48,35,1.47,5727.377553 
48,36,1.47,5727.286144 
48,37,1.46,5727.466780 
48,38,1.47,5727.031962 
48,39,1.46,5726.316879 
48,40,1.47,5726.885946 
48,41,1.46,5726.605949 
48,42,1.47,5727.644513 
48,43,1.46,5727.736662 
48,44,1.47,5726.735567 
48,45,1.47,5726.989358 
48,46,1.47,5727.303624 
48,47,1.47,5726.978434 
48,49,1.47,5726.589201 
48,50,1.48,5727.108433 
48,51,1.48,5727.399768 
48,52,1.49,5726.802563 
48,53,1.48,5726.829507 
48,54,1.49,5727.170339 
48,55,1.48,5727.161599 
49,0,1.46,5727.629216 
49,1,1.46,5727.511940 
49,2,1.46,5728.484889 
49,3,1.46,5728.350092 
49,4,1.52,5725.715896 
49,5,1.52,5726.194197 
49,6,1.45,5727.668916 
49,7,1.45,5727.098237 
49,8,1.45,5727.324018 
49,9,1.44,5728.070316 
49,10,1.46,5727.695868 
49,11,1.45,5726.929276 
49,12,1.46,5727.875437 
49,13,1.46,5727.560744 
49,14,1.46,5727.435095 
49,15,1.46,5727.941731 
49,16,1.47,5727.165241 
49,17,1.46,5726.845164 
49,18,1.47,5727.081122 
49,19,1.46,5727.709709 
49,20,1.47,5727.625209 
49,21,1.47,5726.435562 
49,22,1.48,5727.745039 
49,23,1.47,5727.685670 
49,24,1.48,5726.793096 
49,25,1.47,5726.555342 
49,26,1.48,5727.310908 
49,27,1.47,5727.676200 
49,28,1.47,5726.296856 
49,29,1.47,5726.268097 
49,30,1.48,5727.982528 
49,31,1.47,5727.997463 
49,32,1.54,5725.812350 
49,33,1.46,5727.227877 
49,34,1.46,5727.548725 
49,35,1.47,5727.312000 
49,36,1.45,5726.459954 
49,37,1.45,5726.794188 
49,38,1.45,5727.802224 
49,39,1.45,5727.776363 
49,40,1.46,5727.769443 
49,41,1.45,5727.461317 
49,42,1.46,5726.480342 
49,43,1.45,5727.923518 
49,44,1.46,5727.390299 
49,45,1.46,5726.931461 
49,46,1.46,5727.341135 
49,47,1.46,5726.671850 
49,48,1.47,5725.975420 
49,50,1.47,5727.778913 
49,51,1.47,5727.309815 
49,52,1.48,5726.482526 
49,53,1.47,5727.037060 
49,54,1.48,5726.946391 
49,55,1.48,5727.055996 
50,0,1.47,5727.129190 
50,1,1.47,5726.881576 
50,2,1.47,5728.269945 
50,3,1.47,5727.977064 
50,4,1.53,5724.701681 
50,5,1.53,5725.733366 
50,6,1.47,5727.347690 
50,7,1.46,5727.448570 
50,8,1.46,5727.689312 
50,9,1.46,5727.367720 
50,10,1.47,5728.131879 
50,11,1.46,5727.424897 
50,12,1.47,5727.550910 
50,13,1.47,5728.044089 
50,14,1.47,5727.904213 
50,15,1.47,5727.653618 
50,16,1.48,5727.345505 
50,17,1.47,5727.352060 
50,18,1.48,5727.494094 
